,Close,High,Low,Open,Volume,rsi_14,rsi_30,roc_9,mom_30,macd,ema_10,ema_30,ema_200,%k_10,%d_10,%k_30,%d_30,%k_200,%d_200,bb_mavg,bb_high,bb_low,atr_14,cci_20,cmf_20,obv,adl
2020-01-27,8909.8193359375,8977.7265625,8597.30859375,8597.30859375,28647338393,64.25274883894542,58.977962606060146,-0.3688914670001516,21.752271464987157,247.4708049358942,8603.005307790256,8269.022316335879,8204.466488776514,71.63934533252382,39.88668156591538,88.68379157149735,76.01413476857557,41.330035983859,34.97983394982751,8512.361401367187,9161.086729095256,7863.636073639118,276.5879016758747,82.88911788318516,0.18703588972619783,348046317852,506779382842.83856
2020-01-28,9358.58984375,9358.58984375,8908.447265625,8912.5244140625,34398744403,70.55590085153204,62.64397337799232,7.492836668182805,26.081470540620316,291.6240020328423,8740.38431432839,8339.316995523886,8215.950303253861,100.0,69.46869017904486,100.0,87.81767665168415,49.15682975857901,42.119401464078805,8576.29775390625,9290.65244747108,7861.94306034142,288.98466427938365,156.88645131495431,0.27081566271281043,382445062255,541178127245.83856
2020-01-29,9316.6298828125,9406.431640625,9269.4677734375,9357.470703125,30682598115,69.32506297464143,62.10712461422603,7.611625205602077,27.747650082143515,319.5463789196783,8845.156235870956,8402.369439865088,8226.902338871361,92.11982439557784,87.91972324270053,96.39558173900433,95.02645777016723,48.42502596279496,46.30396390174432,8648.17568359375,9356.716624313427,7939.634742874075,278.1260359156777,172.511899482153,0.2800699130720901,351762464140,531626007963.30054
2020-01-30,9508.9931640625,9553.1259765625,9230.8974609375,9316.0166015625,32378792851,71.75750426877771,63.58704693505147,8.725221074709607,32.186865072580055,353.12654986896996,8965.853859178509,8473.764518845566,8239.65946151008,96.56897132913642,96.22959857490474,98.32711752413987,98.2408997543814,51.77994279882123,49.7872661733984,8715.297631835938,9480.685335569418,7949.909928102457,281.27621303777215,179.43252161120785,0.2693505781301721,384141256991,555135522494.237
2020-01-31,9350.529296875,9521.7060546875,9230.7763671875,9508.3134765625,29432489719,67.04128716477723,61.53889402736362,7.71412150249004,29.865318337765395,362.7705741719019,9035.794847850597,8530.329988395853,8250.712892707741,84.24947386642128,90.97942319704516,92.32044331829817,95.68104752714744,49.016249580060574,49.740406113892256,8780.947216796874,9527.546832301492,8034.347601292256,281.96574692793126,146.2265769525624,0.2986209161634499,354708767272,549933127009.5869
2020-02-01,9392.875,9439.3232421875,9313.2392578125,9346.357421875,25922656496,67.65310598261763,61.87833784503991,11.733272368716975,34.46303127942116,369.5703008787932,9100.71851187776,8585.978053660638,8262.077689795226,87.54156683035266,89.45333734197011,93.92558427064034,94.85771503769278,49.754780922551035,50.183657767144275,8840.966259765624,9581.666983132392,8100.265536398857,270.8313353170076,133.13745204633676,0.27283835922410143,380631423768,556756421551.9156
2020-02-02,9344.365234375,9468.7978515625,9217.82421875,9389.8203125,30835736946,66.13845986218556,61.23785253684697,10.643983522439836,27.22277004688704,366.81636983429235,9145.017915968167,8634.906258868017,8272.846720089552,83.77025955923216,85.18710008533536,90.69532703202256,92.31378487365369,48.90874508686838,49.226591863159996,8900.9748046875,9599.414023590627,8202.535585784372,269.41292799525706,108.91724813933405,0.26597413721431956,349795686822,557015468762.8419
2020-02-03,9293.521484375,9540.3720703125,9248.6337890625,9344.68359375,30934096509,64.50829297189298,60.55821825578478,11.062269130026623,25.40752881411212,356.42257633977533,9172.018564769409,8677.397563739436,8283.002687893388,79.34577137427326,83.55253258795268,87.93990252931549,90.85360461065947,48.022003335670945,48.89517644836345,8924.262646484374,9642.172586484436,8206.352706484313,271.0075960848816,97.81615691610558,0.16939780686332,318861590313,535600591280.6625
2020-02-04,9180.962890625,9331.265625,9112.8115234375,9292.841796875,29893183716,60.92798353673329,59.05717794582612,6.794746519258893,23.877610637974627,335.23846197695275,9173.644805834061,8709.885649344957,8291.937615283752,69.68437448044732,77.60013513798424,82.64029499586614,87.09184151906807,46.05892223850175,47.66322355368036,8942.96025390625,9667.13266508594,8218.787842726562,267.25377504756864,58.094228386933885,0.13271793216576952,288968406597,524359026602.8122
2020-02-05,9613.423828125,9701.2998046875,9163.7041015625,9183.416015625,35222060874,68.22497481264685,62.729001302759514,7.896955770466989,23.737322030466157,349.3191484507879,9253.604628068777,8768.178435072703,8305.086731829437,92.040156145095,80.35676733327185,95.54951287480894,88.70990346666353,53.601268525768845,49.22739803331385,8987.442138671875,9759.975601134172,8214.908676209578,286.56391276738515,102.54767894244807,0.17549490966113007,324190467471,548066214951.40106
2020-02-06,9729.8017578125,9824.619140625,9539.818359375,9617.8212890625,37628823716,69.85645125210107,63.63684801636539,3.96653684219753,19.183836205014558,365.65388981190154,9340.185924385818,8830.218649443012,8319.263000744691,89.65069924106763,83.79174328886997,95.4802467655948,91.22335154542331,55.630960851213494,51.76371720516136,9027.480322265625,9864.100355609915,8190.860288921335,286.43797480185765,123.3220751131764,0.1469572154995565,361819291187,560639864538.9835
2020-02-07,9795.943359375,9834.716796875,9726.0029296875,9726.0029296875,34522718159,70.77486872314475,64.15024699473778,5.144708790533225,21.238981531958885,379.5610213184791,9423.050912565668,8892.523469438624,8333.956337646487,94.62901312309684,92.10662283641982,98.16060216837134,96.3967872695917,56.784505182552834,55.338911519845055,9070.137060546875,9969.763604435242,8170.510516658508,273.7433956865464,121.4250746681895,0.14956901355190388,396342009346,570537123416.7041
2020-02-08,9865.119140625,9876.7490234375,9678.91015625,9793.0703125,35172043762,71.74451335567208,64.68963135945592,3.7451491490015263,25.20662370855147,391.64973628723965,9503.426954031,8955.2715772571,8349.191788422393,98.4776394911233,94.25245061842924,99.45906870699525,97.69997254698713,57.99096720406139,56.802144412609245,9128.08076171875,10074.555199137552,8181.606324299946,268.3216436509002,112.20044230501095,0.24302455143240068,431514053108,601574016659.0591
2020-02-09,10116.673828125,10129.435546875,9850.392578125,9863.89453125,35807884663,74.99365980933126,66.58112798632195,8.193595324128335,23.87934471913267,416.72474745892214,9614.926385684454,9030.200754732448,8366.778674389583,98.74469632275175,97.2837829789906,99.398139011558,99.00593662897488,62.37821330836477,59.051228564993,9201.03232421875,10213.81412306546,8188.250525372039,269.0874525865502,135.9996388668532,0.29205379399272813,467321937771,634106634038.682
2020-02-10,9856.611328125,10165.765625,9784.5634765625,10115.5595703125,39386548075,66.48223774242547,62.97343730775907,4.937107415195028,22.63222670335244,410.8756850155496,9658.869102491824,9083.517565919065,8381.602879899388,70.63933780055183,89.28722453814227,85.66544447676952,94.8408840651076,57.84258647771628,59.403922330047486,9256.5681640625,10285.118959114172,8228.01736901083,277.0956451473324,112.49532945005859,0.2081144587070477,427935389696,609608334526.2797
2020-02-11,10208.236328125,10210.052734375,9729.3349609375,9855.8916015625,37648059389,71.23577546063618,65.58193169617371,9.244834422482635,24.604743719062586,429.66059979620695,9758.754052606946,9156.080066706545,8399.778337095662,99.83445697883987,89.7394970340478,99.91473680374406,94.99277343069053,63.97511148353901,61.398637089873354,9332.936181640625,10405.054925770437,8260.817437510814,291.64008288234436,121.66185506476796,0.2791307195548429,465583449085,646971885315.2104
2020-02-12,10326.0546875,10393.611328125,10202.3876953125,10202.3876953125,43444303830,72.63612801277776,66.4023620841105,11.110247120652554,26.79037682014424,448.88032409249354,9861.8996225875,9231.562300306123,8418.945265955406,94.72543325055527,88.39974267664898,97.00105234979631,94.19374454343664,66.0299256606089,62.6158745406214,9428.913134765626,10495.776838887505,8362.049430643747,284.46747930592693,152.3266158677529,0.3151356548205476,509027752915,659719656735.7
2020-02-13,10214.3798828125,10457.626953125,10116.1611328125,10323.9609375,49356071373,69.19737298617098,64.88576518455471,11.25608505882055,15.707433190580456,449.91453592684957,9925.986942628408,9294.969886274277,8436.810287018661,81.91223383204161,92.15737468714558,88.89681349223153,95.27086754859063,64.08225830969111,64.69576515127967,9517.360400390626,10535.619735283368,8499.101065497884,288.538789377825,129.53012721801898,0.2554283920094514,459671681542,638757007759.8838
2020-02-14,10312.1162109375,10321.99609375,10125.5341796875,10211.55078125,43338264162,70.51309239870278,65.59715086726402,7.267882861550408,17.089856170382724,453.3942148392125,9996.19226413915,9360.592229800935,8455.470047455665,88.75429535757979,88.46398748005889,93.35805809576239,93.0853079792634,65.78683129569569,65.29967175533189,9614.573828125,10542.529495632885,8686.618160617114,281.96186971244464,114.72661511004723,0.30671647151115133,503009945704,677736391746.4467
2020-02-15,9889.4248046875,10341.5556640625,9874.427734375,10313.8564453125,43865054831,58.81273822786091,60.14564188897311,1.6405580591283004,13.361614488584495,417.2346007837823,9976.779998784305,9394.710460438779,8469.738253995287,38.09143297341238,69.58598738767792,74.06400652591086,85.43962603796825,58.41487077362103,62.76132012633595,9679.203564453124,10486.8803892533,8871.526739652949,295.18801685352,70.09332647645095,0.20935032112583782,459144890873,636687898588.401
2020-02-16,9934.43359375,10053.96875,9722.38671875,9889.1796875,43374780305,59.58180622930173,60.50717421186554,1.4137508690519414,11.259841184863074,387.7400532777174,9969.080652414432,9429.531307749181,8484.31233697792,32.8133974412031,53.21970859073175,76.11846489536923,81.18017650568082,59.19984773603151,61.133849935116075,9730.43427734375,10462.883295978785,8997.985258708713,297.7875893104114,39.4709984932272,0.1963513611347936,502519671178,648789505727.0393
2020-02-17,9690.142578125,9938.8154296875,9507.6376953125,9936.560546875,45998298413,53.71876812366133,57.57468574868554,-1.7736892986871158,8.356815160924958,340.7254971102557,9918.364638907262,9446.344938096008,8496.310647835106,19.211257528611036,30.03869598107549,64.96762675712601,71.71669939280203,54.93928389097457,57.51800080020903,9747.0119140625,10459.790505484103,9034.233322640895,307.31545681502485,-5.0165984065621165,0.13683513272898218,456521372765,641730667272.9705
2020-02-18,10141.99609375,10161.935546875,9632.3828125,9691.23046875,47271023953,61.3037242808413,61.17510563098498,0.2503022836873764,16.49104702701399,336.053113927941,9959.024903424122,9491.225657815621,8512.685627396448,66.77532332294054,39.599992764251546,85.59280366770454,75.55963177339993,62.81984694405449,58.98632619035353,9788.280224609374,10492.125227748204,9084.435221470545,323.1895480693088,48.44548054927427,0.20469672914189424,503792396718,685441863072.5231
2020-02-19,9633.38671875,10191.67578125,9611.2236328125,10143.798828125,46992019710,51.14336934446637,55.673533379944644,-2.2647196074176894,11.270321358499864,287.9899221021624,9899.8179607561,9500.397339166226,8523.836882036781,13.236888986203585,33.07448994591837,62.376964961118674,70.9791317953164,53.94943184164888,57.23618755889265,9794.49990234375,10490.518004172087,9098.481800515414,341.5654480956082,6.285061768498628,0.11344338124559004,456800377008,642038384378.3948
2020-02-20,9608.4755859375,9643.216796875,9507.900390625,9629.3251953125,44925260237,50.700143568586945,55.42099998137629,-5.875263100395533,9.862696738514366,245.064425921968,9846.84661987999,9507.370129280504,8534.629306951218,10.614634828313232,30.2089490458191,61.2398784861135,69.73654903831223,53.51496857852474,56.76141578807604,9807.397216796875,10479.167166070534,9135.627267523216,326.83337367806473,-53.92410203753248,0.1458177520947312,411875116771,663895370995.5328
2020-02-21,9686.44140625,9723.0146484375,9589.7431640625,9611.7822265625,40930547513,52.09932103102652,56.066212398363675,-6.194169027830843,11.583686167184354,214.86007781800436,9817.682035583628,9518.923114891439,8546.090123859663,18.82165608369338,14.224393299403383,64.79868411961495,62.80517585561571,54.87473350612058,54.11304464209807,9822.075537109375,10469.357068110932,9174.794006107817,313.0075244421315,-39.431332917481534,0.1576864497731075,452805664284,682361055389.7615
2020-02-22,9663.181640625,9698.2314453125,9600.728515625,9687.70703125,35838025154,51.6285574023769,55.81688938743795,-5.396296676952347,14.948714445826061,186.89167474859823,9789.591054682058,9528.23011655167,8557.205462334941,16.373232016398212,15.269840976134928,63.73697548102962,63.25851269558601,56.81582485286783,55.06850897917105,9838.016357421875,10452.31674710681,9223.71596773694,297.614339102515,-49.85004252968991,0.16894525083830145,416967639130,692433377173.4258
2020-02-23,9924.515625,9937.404296875,9657.791015625,9663.318359375,41185185761,56.39587072172974,57.98831548398994,-3.7586910194669176,17.513380067933802,183.69644403469283,9814.122794739866,9553.796923548336,8570.810538580365,49.990280256507546,28.395056118866364,75.33500023946338,67.95688661336932,62.221653093300965,57.97073715076312,9869.566064453125,10431.335522518866,9307.796606387385,296.32854925590675,-3.536405443238277,0.23924747698616877,458152824891,729821730802.4796
2020-02-24,9650.1748046875,9951.74609375,9537.04296875,9921.5830078125,45080496648,50.742168793484026,55.05022181180829,-2.4192509142351497,15.324456193699005,157.21491357539708,9784.314069275799,9560.014851363767,8581.550481526705,17.09246169484221,27.818657989249314,62.12929968396464,67.06709180148589,57.272401858134494,58.76995993476776,9893.02666015625,10370.703291972766,9415.350028339735,304.78387609477056,-58.16632870743062,0.2236772770318149,413072328243,709337332149.9435
2020-02-25,9341.705078125,9652.7373046875,9305.021484375,9651.3125,42515259129,45.249243148694916,51.98642160067054,-5.966404727873971,8.664530916987252,110.06838116981999,9703.83970724838,9545.930349864493,8589.114208856041,4.1373051345141825,23.740015695287966,40.014467449812756,59.1595891244136,52.117952545502455,57.2040024989793,9879.44072265625,10401.544354533356,9357.337090779145,307.85044353889407,-154.57370501629222,0.15309772660899218,370557069114,675792688695.908
2020-02-26,8820.5224609375,9354.7783203125,8704.4267578125,9338.2900390625,50420050762,37.803203333890465,47.377743535062756,-8.974275767114333,-1.002229917724859,30.300052914937623,9543.236571555492,9499.129840901462,8591.416778528494,7.806070220618894,9.678612349991747,6.621930766115758,36.255232633297716,45.71790451002383,51.702752971220264,9833.9767578125,10529.755118400408,9138.19839722459,332.31480917897306,-261.55883098301325,0.09767053362117177,320137018352,643373828620.0996
2020-02-27,8784.494140625,8932.892578125,8577.19921875,8825.09375,45470195695,37.34570088269675,47.079278408164825,-13.384958351162842,-6.1344253002860425,-35.415854351449525,9405.283402295401,9453.024311851368,8593.337946310548,12.839760371250357,8.261045242127798,11.023817511599235,19.220071909175918,44.995624876232306,47.610493977252865,9783.404296875,10616.393298433666,8950.415295316334,333.9847056215464,-243.61148870642228,0.09366427163332035,274666822657,650902883070.2148
2020-02-28,8672.455078125,8890.4560546875,8492.9326171875,8788.728515625,44605450443,35.89104244701022,46.14412186785933,-9.975013654903783,-6.914247026984363,-95.4366658353556,9272.041888809874,9402.665006449668,8594.12518145298,10.56795781347998,10.404596135116396,9.137424466174615,8.927724247963203,43.69683500728069,44.80345479784561,9723.77109375,10685.619507611738,8761.922679888261,338.5231864700074,-205.4289028446669,0.05188899794771108,230061372214,646585272182.6024
2020-02-29,8599.5087890625,8775.6318359375,8599.5087890625,8671.212890625,35792392544,34.936878644052584,45.534927110056515,-10.500799922431764,-9.56446554654419,-147.19299799627515,9149.76314340126,9350.848476295658,8594.178749687902,7.305675028868843,10.237797737866378,5.424567573975556,8.528603183916468,46.73162912146567,45.141363001659556,9647.912841796875,10708.12655039679,8587.69913319696,326.9231764989354,-172.13862123341005,-0.026876587765548923,194268979670,610792879638.6024
2020-03-01,8562.4541015625,8726.796875,8471.212890625,8599.7587890625,35349164300,34.4360662883597,45.22120501166303,-11.60371758365531,-8.428134603844075,-189.0213472904852,9042.979681248758,9299.984323087067,8593.863081547352,6.1627264248390246,8.012119755729268,4.59326243505689,6.385084825069019,45.89081339459517,45.439759174447175,9583.20498046875,10738.297099021922,8428.112861915579,321.8275199186543,-149.84498392028675,-0.010338134346425875,158919815370,600682390322.4652
2020-03-02,8869.669921875,8921.30859375,8532.630859375,8563.2646484375,42857674409,41.87542998969543,48.27755570039939,-8.211702400521956,-5.570233587958958,-195.13151167223805,9011.468815908074,9272.22210365403,8596.607428217278,26.913076343642032,13.46049259911662,20.0591124867754,10.025647498602616,52.8619123483287,48.49478495479652,9516.27666015625,10673.866320166275,8358.687000146227,326.6025352369647,-103.9110485697205,-0.017061440752516945,201777489779,632152155466.7853
2020-03-03,8787.7861328125,8901.5986328125,8704.990234375,8865.3876953125,42386715821,40.55459108163586,47.546107975612976,-11.453752859475195,-5.956307224754223,-204.2269967207958,8970.799237163425,9240.96817005135,8598.50970388489,21.382380450455322,18.152727739645446,15.936921116490534,13.52976534610761,51.00387002589657,49.91886525627348,9439.363232421874,10575.73584669542,8302.99061814833,317.31723975128864,-87.95906409034066,-0.03948392616129963,159390773958,625465300344.5673
2020-03-04,8755.24609375,8843.3662109375,8712.431640625,8788.5419921875,34746706368,40.01444381689559,47.25180152115681,-9.273704663907177,-5.791942177461912,-211.6215024051835,8931.6077565428,9209.631261902878,8600.069269953201,19.18452099051097,22.49332592820276,14.298791399388817,16.764941667551586,50.26549713861394,51.3770931709464,9366.40654296875,10481.54110638943,8251.271979548072,304.0041919342323,-80.60840895880436,-0.029679230361119965,124644067590,613442328854.0758
2020-03-05,9078.7626953125,9142.0546875,8757.25390625,8760.28515625,39698054597,47.50106461268252,50.40891493865638,-2.8147150933743235,-1.1131751269451287,-189.19568533918937,8958.363199955473,9201.188128574468,8604.832388613493,51.42084221506082,30.662581218675687,30.58525491522491,20.273655810368087,57.6064805566349,52.958615907048475,9304.7388671875,10337.205780454635,8272.271953920364,309.91879206393,-44.42721110088312,-0.04433647419625583,164342122187,640081319728.542
2020-03-06,9122.5458984375,9167.6953125,9032.0791015625,9078.30859375,40826885651,48.438964363661505,50.8210090247174,3.4240991827586034,-5.106171728863021,-165.976847384758,8988.214599679477,9196.114436307567,8609.983766820696,73.71644316628185,48.107268790617866,32.78938767644271,25.89114466368548,58.599974450228416,55.490650715159084,9266.394921875,10265.581701658035,8267.208142091966,297.46860769775645,-23.540578997681056,0.020130940545480105,205169007838,653723992630.9813
2020-03-07,8909.9541015625,9163.220703125,8890.744140625,9121.6005859375,36216930370,44.30050882526356,48.78472271802354,1.4281979010868093,-8.426149644741807,-162.85286586194343,8973.985418203663,9177.652479227241,8612.968546270864,62.993867060760124,62.710384147367584,22.087097510038898,28.487246700568843,54.37167141107805,56.85937547264712,9215.170947265626,10176.437568368725,8253.904326162527,295.68346161220245,-35.950145689463085,-0.031194806357462097,168952077468,622613746016.0941
2020-03-08,8108.1162109375,8914.34375,8105.2529296875,8908.2060546875,39973102121,32.88752130426177,42.18905610777523,-6.507256158765956,-17.229858182287273,-222.5137050507692,8816.554653246178,9108.65013933758,8607.94513994914,0.26949990854283457,45.65993671186158,0.12171879222743313,18.33273465956968,35.97546132403861,49.64903572844836,9136.06962890625,10184.401575573558,8087.737682238943,332.3554158050808,-117.7113101542444,-0.07058988598056883,128978975347,582923564504.0887
2020-03-09,7923.64453125,8177.79345703125,7690.09814453125,8111.146484375,46936995808,30.914291201845415,40.87387063041855,-7.859335624752367,-19.68019424499316,-281.4364486062532,8654.20735833778,9032.198164622254,8601.136178668554,15.805822573401773,26.35639651423489,8.438805984369164,10.215874095545168,31.74320962538773,40.6967807868348,9025.15205078125,10093.518255228744,7956.785846333753,343.4511227118607,-171.39349236109027,-0.12548964258159087,82041979539,580940725496.1565
2020-03-10,7909.7294921875,8136.9453125,7814.76318359375,7922.14697265625,42213940994,30.76434561698862,40.77468339683239,-7.62310199427392,-21.814920332827707,-325.5037699084842,8518.847746310455,8959.780830916787,8594.256510146353,14.864088292628281,10.313136924857611,7.936009445475299,5.498844740690635,31.42396307324041,33.04754467422225,8938.969189453124,10073.226664208698,7804.7117146975515,341.9319088686028,-155.45891442803725,-0.09472052602731745,39828038545,563612721912.8009
2020-03-11,7911.43017578125,7950.814453125,7642.8125,7910.08984375,38682762605,30.80851799675844,40.792848862074905,-10.80355587675785,-19.734785998848725,-356.1843372527983,8408.408188032417,8892.145304779011,8587.462218262122,17.615627481620002,16.09517944921667,9.54299760266725,8.63927101083724,31.462981100510014,31.54338459971272,8854.116918945312,10028.535885811234,7679.69795207939,339.50834060120263,-154.49932155804362,-0.08700295046279367,78510801150,592402737829.669
2020-03-12,4970.7880859375,7929.1162109375,4860.35400390625,7913.6162109375,53980357243,14.080536681164148,26.341217337928825,-43.43526332101784,-51.30610297253463,-610.7438733961044,7783.386351287886,8639.154516466655,8551.47541097531,2.5638572409137517,11.681191005053995,1.9729979765711452,6.484001674904566,1.8288609720701443,21.571935048606857,8618.334252929688,10626.91131193968,6609.757193919695,534.455045346206,-332.3120005616949,-0.16777373323788725,24530443907,542307511331.69116
2020-03-13,5563.70703125,5838.11474609375,4106.98095703125,5017.8310546875,74156772075,23.142024470787675,31.409634748849797,-36.45287669044854,-46.11972142676104,-755.9266838721014,7379.808293099179,8440.738549678485,8521.746372371077,28.78498907263104,16.321491265054913,22.938234553063968,11.484743377434123,21.448367156217014,18.246736409599055,8413.360522460938,10761.579669223585,6065.141375698291,619.9320984687984,-289.1783250526621,-0.1139380607849758,98687215982,592954615356.9332
2020-03-14,5200.3662109375,5625.2265625,5125.0693359375,5573.07763671875,36154506008,21.636141197824344,30.096799369332913,-42.719438920652415,-49.087793183724884,-890.0438038554648,6983.546096342509,8231.68226975971,8488.697813550843,21.605354048973485,17.65140012083941,17.537447304515386,14.149559944716836,16.098653538244577,13.125293888843913,8177.153051757812,10803.7298781136,5550.576225402025,611.3767504754913,-209.43380259735625,-0.1867784887044533,62532709974,567685971533.8353
2020-03-15,5392.31494140625,5836.64501953125,5169.283203125,5201.06689453125,33997889639,24.433666644882152,31.657896888901703,-40.89024049383144,-47.70893935730752,-969.6662207411573,6694.231340899552,8048.4972808336815,8457.88803372851,25.398271747664083,25.26287162308952,20.616225561070294,20.363969139549884,18.924845036513357,18.823955243658315,7964.26005859375,10763.31671429908,5165.203402888419,615.3756837562598,-161.22460906963045,-0.17844616865630766,96530599613,556412212157.2249
2020-03-16,5014.47998046875,5385.2294921875,4575.35791015625,5385.2294921875,45368026430,22.714702326280403,30.28087286926504,-43.72047349167172,-49.29452339743833,-1051.1388095356033,6388.8220026394065,7852.754229197235,8423.625267029409,17.948101138570372,21.650575645069296,14.914454211005054,17.689375692196915,13.361724344115098,16.128407639624346,7747.8988037109375,10749.271645742527,4746.525961679348,629.774351434384,-154.25353365662906,-0.13438669718263466,51162573183,560242360188.3336
2020-03-17,5225.62939453125,5371.3486328125,4981.9091796875,5002.578125,38622642935,25.85404070496898,31.991032436445536,-35.55063520818682,-47.39881901451509,-1086.1479921184537,6177.332437528832,7683.262304380075,8391.80441257669,23.2694823685064,22.2052850849136,18.38462683530936,17.97176886912824,16.470620544837953,16.252396641822134,7568.154150390625,10717.959012248599,4418.3492885326505,612.6075729837137,-118.4460231056114,-0.08656722635657688,89785216118,569961603307.34
2020-03-18,5238.4384765625,5331.833984375,5069.3359375,5227.11376953125,37878801016,26.050282079347042,32.09556082206214,-33.88852243557036,-45.940542831763835,-1100.1772768618584,6006.624444625862,7525.531734843457,8360.427637093962,27.794390420370625,23.003991309149114,18.59513997362266,17.298073673312363,16.65921735737712,15.497187415443392,7390.8513671875,10644.33319284217,4137.369541532829,587.599749690234,-100.25052707505256,-0.08330895524763576,127664017134,580886223914.5037
2020-03-19,6191.19287109375,6329.73583984375,5236.96875,5245.41650390625,51000731797,38.98574654346431,39.27694091911231,-21.72686970889664,-38.95488803324358,-1022.6280493693048,6040.182340347295,7439.445356537025,8338.843211561623,51.71787465648868,34.26058248178855,34.253351635102,23.744372814678012,30.687267260008884,21.272368387407987,7266.788256835937,10504.520774437886,4029.055739233988,623.6831311297709,-60.49317967277932,-0.03262742709124091,178664748931,618955027476.752
2020-03-20,6198.7783203125,6844.26171875,5865.78173828125,6191.65380859375,54442976103,39.07711808934196,39.32978652377999,-21.64781610171547,-35.65317679765237,-949.6111196369557,6069.017973068241,7359.402321941894,8317.549033539244,54.41956227830925,44.64394245172283,35.789245835386716,29.54591248137046,30.798952979629057,26.04847919900502,7146.751733398438,10355.82901966004,3937.6744471368374,649.0257632254122,-38.65876397364994,-0.010658370355554794,233107725034,601568149239.3884
2020-03-21,6185.06640625,6378.13525390625,5932.8232421875,6206.521484375,42494390880,38.963528270111276,39.26588508231592,24.428285803366425,-35.62905633748849,-882.6761721691673,6090.117688192197,7283.638714477901,8296.330300929401,54.36975175315765,53.502396229318514,35.554644209115075,35.19908055986793,30.597063158040793,30.694427799226247,7027.882348632813,10194.2339401822,3861.530757083426,634.4747809749363,-39.90325865737677,0.007485970095676663,190613334154,607214923782.295
2020-03-22,5830.2548828125,6359.697265625,5823.7138671875,6185.55810546875,40099664740,36.04386633102077,37.62930177919954,4.790831905155412,-39.810146592631696,-848.4793271946128,6042.869905395888,7189.872015660779,8271.792237067542,62.95568762552509,57.24833388566398,29.484057707555646,33.60931591735248,25.372932169635476,28.922982769101775,6875.911596679687,9964.89653997386,3786.926653385514,627.4396822222623,-42.22368546532106,-0.07364032634052413,150513669414,568093992840.3427
2020-03-23,6416.31494140625,6443.9345703125,5785.00439453125,5831.37451171875,46491916000,43.56604845120381,41.77591084490254,23.381982751740555,-33.60038980917622,-765.2664174584133,6110.769002852317,7139.965107644358,8253.329776414197,81.13861082506673,66.15468340124981,39.511151095995274,34.849951004222,34.00189236659919,29.990629231425157,6757.338037109375,9723.275021016232,3791.4010532025186,629.6890031907614,-28.215329808041677,-0.016907504528239335,197005585414,610688411004.4359
2020-03-24,6734.8037109375,6789.02294921875,6411.06640625,6436.642578125,48221910672,47.20041583852971,43.873664239629285,24.896334582066256,-32.13972383727795,-665.9436214636462,6224.229858867804,7113.825662695529,8238.220064319903,95.17573167280541,79.75667670779906,44.96027971076882,37.98516283810658,40.49871737555224,33.2911806372623,6656.31591796875,9477.261602822882,3835.370233114618,611.7081131749035,-2.171119585353381,0.03564420138950844,245227496086,645075105359.9479
2020-03-25,6681.06298828125,6892.51123046875,6536.92626953125,6738.716796875,44590107888,46.654437533129084,43.59946545215052,33.235410537160206,-30.76744076142565,-584.8245241700834,6307.290427852067,7085.905490152672,8222.725964060812,90.87465467503102,89.06299905763437,46.41534661611774,43.628925807627276,39.670491676091295,38.05703380608091,6536.430932617188,9130.02259741937,3942.8392678150053,593.4136023008032,8.060073787764077,-0.0038628651715143856,200637388198,636634286928.6213
2020-03-26,6716.4404296875,6735.4638671875,6590.962890625,6675.1708984375,35319797642,47.08833646287697,43.83849222965724,28.52883208128805,-28.10262822988225,-511.78287684305997,6381.681337276691,7062.06903463879,8207.738048295903,90.78453827110391,92.27830820631344,49.724852009618246,47.03349277883493,41.08966984242729,40.41962629802361,6416.125659179687,8726.473435810516,4105.7778825488585,561.3484147480673,16.213054253497745,0.010069915017292794,235957185840,662654438589.8259
2020-03-27,6469.79833984375,6793.83642578125,6466.70166015625,6719.38916015625,34585598367,44.37823376569962,42.53830020921073,23.50623890669948,-26.65062224493106,-468.3993839465402,6397.702610470701,7023.858022071368,8190.445115873494,76.81446801877841,86.15788698830443,46.689404239130255,47.60986762162208,37.205937541879315,39.32203302013263,6294.11787109375,8302.82475336676,4285.41098882074,544.6188683821339,20.473092287320693,0.006902151412803953,201371587473,628723619422.0865
2020-03-28,6242.19384765625,6467.5009765625,6117.837890625,6467.25390625,34885225901,41.97727362670981,41.3670666483369,0.8237665604090614,-28.940770547179966,-447.2280668494486,6369.4282899589825,6973.42807533491,8171.059531115113,60.71877402817418,76.10592677268549,42.19192668556029,46.20206097810293,33.62197943230277,37.30586227220312,6200.821752929687,8029.074443802541,4372.569062056833,530.8575527276065,5.021571154200018,0.0405946274709423,166486361572,618651911605.4384
2020-03-29,5922.04296875,6250.46728515625,5920.0859375,6245.62451171875,28373690931,38.79762838504799,39.7735561635675,-4.464353091248291,-31.714342531591917,-451.0833379043679,6288.0855042846215,6905.596778135884,8148.681256862725,12.373609784787234,49.96895061057992,35.86572733071455,41.5823527518017,28.580746160865925,33.136221045016,6100.741674804687,7751.306326836132,4450.177022773242,516.5378237939382,-10.784959460432022,0.011228030635359971,138112670641,590614366768.7849
